152	1930 1930s literature Sinclair Lewis Sinclair Lewis male http://nobelprize.org/literature/laureates/1930/lewis.jpg United States of America 1885 1951 http://nobelprize.org/literature/laureates/1930/lewis-autobio.html http://nobelprize.org/literature/laureates/1930/lewis-lecture.html
153	1930 1930s medicine Karl Landsteiner Karl Landsteiner male http://nobelprize.org/medicine/laureates/1930/landsteiner.jpg Austria Rockefeller Institute for Medical Research New York New York United States of America 1868 1943 http://nobelprize.org/medicine/laureates/1930/landsteiner-bio.html http://nobelprize.org/medicine/laureates/1930/landsteiner-lecture.html
154	1930 1930s peace Nathan Söderblom Lars Olof Jonathan (Nathan) Söderblom male http://nobelprize.org/peace/laureates/1930/soderblom.jpg Sweden Archbishop Leader in the ecumenical movement 1866 1931 http://nobelprize.org/peace/laureates/1930/soderblom-bio.html http://nobelprize.org/peace/laureates/1930/soderblom-lecture.html
155	1930 1930s physics Venkata Raman Sir Chandrasekhara Venkata Raman male http://nobelprize.org/physics/laureates/1930/raman.jpg India Calcutta University Calcutta India 1888 1970 http://nobelprize.org/physics/laureates/1930/raman-bio.html http://nobelprize.org/physics/laureates/1930/raman-lecture.html
156	1931 1930s chemistry Carl Bosch Carl Bosch male http://nobelprize.org/chemistry/laureates/1931/bosch.jpg Germany University of Heidelberg Heidelberg Germany I.G. Farbenindustrie A.G. Heidelberg Germany 1874 1940 http://nobelprize.org/chemistry/laureates/1931/bosch-bio.html http://nobelprize.org/chemistry/laureates/1931/bosch-lecture.html
157	1931 1930s chemistry Friedrich Bergius Friedrich Bergius male http://nobelprize.org/chemistry/laureates/1931/bergius.jpg Germany University of Heidelberg Heidelberg Germany I.G. Farbenindustrie A.G. Mannheim-Rheinau Germany 1884 1949 http://nobelprize.org/chemistry/laureates/1931/bergius-bio.html http://nobelprize.org/chemistry/laureates/1931/bergius-lecture.html
158	1931 1930s literature Erik Axel Karlfeldt Erik Axel Karlfeldt male http://nobelprize.org/literature/laureates/1931/karlfeldt.jpg Sweden 1864 1931 http://nobelprize.org/literature/laureates/1931/karlfeldt-bio.html
159	1931 1930s medicine Otto Warburg Otto Heinrich Warburg male http://nobelprize.org/medicine/laureates/1931/warburg.jpg Germany Kaiser-Wilhelm-Institut für Biologie Berlin-Dahlem Germany 1883 1970 http://nobelprize.org/medicine/laureates/1931/warburg-bio.html http://nobelprize.org/medicine/laureates/1931/warburg-lecture.html
160	1931 1930s peace Jane Addams Jane Addams female http://nobelprize.org/peace/laureates/1931/addams.jpg United States of America Sociologist International President Women's International League for Peace and Freedom http://nobelprize.org/peace/laureates/1931/addams-bio.html
161	1931 1930s peace Nicholas Murray Butler Nicholas Murray Butler male http://nobelprize.org/peace/laureates/1931/butler.jpg United States of America President Columbia University New York New York United States of America Promoter Briand-Kellogg Pact http://nobelprize.org/peace/laureates/1931/butler-bio.html
162	1932 1930s chemistry Irving Langmuir Irving Langmuir male http://nobelprize.org/chemistry/laureates/1932/langmuir.jpg United States of America General Electric Company Schenectady New York United States of America 1881 1957 http://nobelprize.org/chemistry/laureates/1932/langmuir-bio.html http://nobelprize.org/chemistry/laureates/1932/langmuir-lecture.html
163	1932 1930s literature John Galsworthy John Galsworthy male http://nobelprize.org/literature/laureates/1932/galsworthy.jpg United Kingdom 1867 1933 http://nobelprize.org/literature/laureates/1932/galsworthy-bio.html
164	1932 1930s medicine Sir Charles Sherrington Sir Charles Scott Sherrington male http://nobelprize.org/medicine/laureates/1932/sherrington.jpg United Kingdom University of Oxford Oxford United Kingdom 1857 1952 http://nobelprize.org/medicine/laureates/1932/sherrington-bio.html http://nobelprize.org/medicine/laureates/1932/sherrington-lecture.html
165	1932 1930s medicine Edgar Adrian Edgar Douglas Adrian male http://nobelprize.org/medicine/laureates/1932/adrian.jpg United Kingdom University of Cambridge Cambridge United Kingdom 1889 1977 http://nobelprize.org/medicine/laureates/1932/adrian-bio.html http://nobelprize.org/medicine/laureates/1932/adrian-lecture.html
166	1932 1930s physics Werner Heisenberg Werner Karl Heisenberg male http://nobelprize.org/physics/laureates/1932/heisenberg.jpg Germany Leipzig University Leipzig Germany 1901 1976 http://nobelprize.org/physics/laureates/1932/heisenberg-bio.html http://nobelprize.org/physics/laureates/1932/heisenberg-lecture.html
167	1933 1930s literature Ivan Bunin Ivan Alekseyevich Bunin male http://nobelprize.org/literature/laureates/1933/bunin.jpg stateless domicile in France 1870 1953 http://nobelprize.org/literature/laureates/1933/bunin-autobio.html
168	1933 1930s medicine Thomas H. Morgan Thomas Hunt Morgan male http://nobelprize.org/medicine/laureates/1933/morgan.jpg United States of America California Institute of Technology Pasadena California United States of America 1866 1945 http://nobelprize.org/medicine/laureates/1933/morgan-bio.html http://nobelprize.org/medicine/laureates/1933/morgan-lecture.html
169	1933 1930s peace Sir Norman Angell Sir Norman Angell (Ralph Lane) male http://nobelprize.org/peace/laureates/1933/angell.jpg United Kingdom Writer Member Executive Committee League of Nations Member National Peace Council 1872 1967 http://nobelprize.org/peace/laureates/1933/angell-bio.html http://nobelprize.org/peace/laureates/1933/angell-lecture.html
170	1933 1930s physics Erwin Schrödinger Erwin Schrödinger male http://nobelprize.org/physics/laureates/1933/schrodinger.jpg Austria Berlin University Berlin Germany 1887 1961 http://nobelprize.org/physics/laureates/1933/schrodinger-bio.html http://nobelprize.org/physics/laureates/1933/schrodinger-lecture.html
171	1933 1930s physics Paul A.M. Dirac Paul Adrien Maurice Dirac male http://nobelprize.org/physics/laureates/1933/dirac.jpg United Kingdom University of Cambridge Cambridge United Kingdom 1902 1984 http://nobelprize.org/physics/laureates/1933/dirac-bio.html http://nobelprize.org/physics/laureates/1933/dirac-lecture.html
172	1934 1930s chemistry Harold C. Urey Harold Clayton Urey male http://nobelprize.org/chemistry/laureates/1934/urey.jpg United States of America Columbia University New York New York United States of America 1893 1981 http://nobelprize.org/chemistry/laureates/1934/urey-bio.html http://nobelprize.org/chemistry/laureates/1934/urey-lecture.html
173	1934 1930s literature Luigi Pirandello Luigi Pirandello male http://nobelprize.org/literature/laureates/1934/pirandello.jpg Italy 1867 1936 http://nobelprize.org/literature/laureates/1934/pirandello-bio.html
174	1934 1930s medicine George H. Whipple George Hoyt Whipple male http://nobelprize.org/medicine/laureates/1934/whipple.jpg United States of America Rochester University Rochester New York United States of America 1878 1976 http://nobelprize.org/medicine/laureates/1934/whipple-bio.html http://nobelprize.org/medicine/laureates/1934/whipple-lecture.html
175	1934 1930s medicine George R. Minot George Richards Minot male http://nobelprize.org/medicine/laureates/1934/minot.jpg United States of America Harvard University Cambridge Massachusetts United States of America 1885 1950 http://nobelprize.org/medicine/laureates/1934/minot-bio.html http://nobelprize.org/medicine/laureates/1934/minot-lecture.html
176	1934 1930s medicine William P. Murphy William Parry Murphy male http://nobelprize.org/medicine/laureates/1934/murphy.jpg United States of America Harvard University Cambridge Massachusetts United States of America Peter Brent Brigham Hospital Boston Massachusetts United States of America 1892 1987 http://nobelprize.org/medicine/laureates/1934/murphy-bio.html http://nobelprize.org/medicine/laureates/1934/murphy-lecture.html
177	1934 1930s peace Arthur Henderson Arthur Henderson male http://nobelprize.org/peace/laureates/1934/henderson.jpg United Kingdom ex-Foreign Secretary United Kingdom President Disarmament Conference in 1932 1863 1935 http://nobelprize.org/peace/laureates/1934/henderson-bio.html http://nobelprize.org/peace/laureates/1934/henderson-lecture.html
178	1935 1930s chemistry Frédéric Joliot Frédéric Joliot male http://nobelprize.org/chemistry/laureates/1935/joliot.jpg France Institut du Radium Paris France 1900 1958 http://nobelprize.org/chemistry/laureates/1935/joliot-bio.html http://nobelprize.org/chemistry/laureates/1935/joliot-lecture.html
179	1935 1930s chemistry Irène Joliot-Curie Irène Joliot-Curie female http://nobelprize.org/chemistry/laureates/1935/joliot-curie.jpg France Institut du Radium Paris France 1897 1956 http://nobelprize.org/chemistry/laureates/1935/joliot-curie-bio.html http://nobelprize.org/chemistry/laureates/1935/joliot-curie-lecture.html
180	1935 1930s medicine Hans Spemann Hans Spemann male http://nobelprize.org/medicine/laureates/1935/spemann.jpg Germany University of Freiburg im Breisgau Breisgau Germany 1869 1941 http://nobelprize.org/medicine/laureates/1935/spemann-bio.html http://nobelprize.org/medicine/laureates/1935/spemann-lecture.html
181	1935 1930s peace Carl von Ossietzky Carl von Ossietzky male http://nobelprize.org/peace/laureates/1935/ossietzky.jpg Germany Journalist Pacifist 1889 1938 http://nobelprize.org/peace/laureates/1935/ossietzky-bio.html
182	1935 1930s physics James Chadwick James Chadwick male http://nobelprize.org/physics/laureates/1935/chadwick.jpg United Kingdom Liverpool University Liverpool United Kingdom 1891 1974 http://nobelprize.org/physics/laureates/1935/chadwick-bio.html http://nobelprize.org/physics/laureates/1935/chadwick-lecture.html
183	1936 1930s chemistry Peter Debye Petrus (Peter) Josephus Wilhelmus Debye male http://nobelprize.org/chemistry/laureates/1936/debye.jpg the Netherlands Berlin University Kaiser-Wilhelm-Institut für Physik Berlin Germany 1884 1966 http://nobelprize.org/chemistry/laureates/1936/debye-bio.html http://nobelprize.org/chemistry/laureates/1936/debye-lecture.html
184	1936 1930s literature Eugene O'Neill Eugene Gladstone O'Neill male http://nobelprize.org/literature/laureates/1936/oneill.jpg United States of America 1888 1953 http://nobelprize.org/literature/laureates/1936/oneill-autobio.html
185	1936 1930s medicine Sir Henry Dale Sir Henry Hallett Dale male http://nobelprize.org/medicine/laureates/1936/dale.jpg United Kingdom National Institute for Medical Research London United Kingdom 1875 1968 http://nobelprize.org/medicine/laureates/1936/dale-bio.html http://nobelprize.org/medicine/laureates/1936/dale-lecture.html
186	1936 1930s medicine Otto Loewi Otto Loewi male http://nobelprize.org/medicine/laureates/1936/loewi.jpg Austria Graz University Graz Austria 1873 1961 http://nobelprize.org/medicine/laureates/1936/loewi-bio.html http://nobelprize.org/medicine/laureates/1936/loewi-lecture.html
187	1936 1930s peace Carlos Saavedra Lamas Carlos Saavedra Lamas male http://nobelprize.org/peace/laureates/1936/lamas.jpg Argentina Secretary of State Argentina President Assembly League of Nations Mediator in a conflict between Paraguay and Bolivia 1878 1959 http://nobelprize.org/peace/laureates/1936/lamas-bio.html
188	1936 1930s physics Victor F. Hess Victor Franz Hess male http://nobelprize.org/physics/laureates/1936/hess.jpg Austria Innsbruck University Innsbruck Austria 1883 1964 http://nobelprize.org/physics/laureates/1936/hess-bio.html http://nobelprize.org/physics/laureates/1936/hess-lecture.html
189	1936 1930s physics Carl D. Anderson Carl David Anderson male http://nobelprize.org/physics/laureates/1936/anderson.jpg United States of America California Institute of Technology Pasadena California United States of America 1905 1991 http://nobelprize.org/physics/laureates/1936/anderson-bio.html http://nobelprize.org/physics/laureates/1936/anderson-lecture.html
190	1937 1930s chemistry Norman Haworth Walter Norman Haworth male http://nobelprize.org/chemistry/laureates/1937/haworth.jpg United Kingdom Birmingham University Birmingham United Kingdom 1883 1950 http://nobelprize.org/chemistry/laureates/1937/haworth-bio.html http://nobelprize.org/chemistry/laureates/1937/haworth-lecture.html
191	1937 1930s chemistry Paul Karrer Paul Karrer male http://nobelprize.org/chemistry/laureates/1937/karrer.jpg Switzerland University of Zurich Zurich Switzerland 1889 1971 http://nobelprize.org/chemistry/laureates/1937/karrer-bio.html http://nobelprize.org/chemistry/laureates/1937/karrer-lecture.html
192	1937 1930s literature Roger Martin du Gard Roger Martin du Gard male http://nobelprize.org/literature/laureates/1937/gard.jpg France 1881 1958 http://nobelprize.org/literature/laureates/1937/gard-bio.html
193	1937 1930s medicine Albert Szent-Györgyi Albert von Szent-Györgyi Nagyrapolt male http://nobelprize.org/medicine/laureates/1937/szent-gyorgyi.jpg Hungary Szeged University Szeged Hungary 1893 1986 http://nobelprize.org/medicine/laureates/1937/szent-gyorgyi-bio.html http://nobelprize.org/medicine/laureates/1937/szent-gyorgyi-lecture.html
194	1937 1930s peace Robert Cecil Cecil of Chelwood, Viscount (Lord Edgar Algernon Robert Gascoyne Cecil) male http://nobelprize.org/peace/laureates/1937/chelwood.jpg United Kingdom Writer i.a. ex-Lord Privy Seal United Kingdom Founder and President International Peace Campaign 1864 1958 http://nobelprize.org/peace/laureates/1937/chelwood-bio.html http://nobelprize.org/peace/laureates/1937/chelwood-lecture.html
195	1937 1930s physics Clinton Davisson Clinton Joseph Davisson male http://nobelprize.org/physics/laureates/1937/davisson.jpg United States of America Bell Telephone Laboratories New York New York United States of America 1881 1958 http://nobelprize.org/physics/laureates/1937/davisson-bio.html http://nobelprize.org/physics/laureates/1937/davisson-lecture.html
196	1937 1930s physics George Paget Thomson George Paget Thomson male http://nobelprize.org/physics/laureates/1937/thomson.jpg United Kingdom London University London United Kingdom 1892 1975 http://nobelprize.org/physics/laureates/1937/thomson-bio.html http://nobelprize.org/physics/laureates/1937/thomson-lecture.html
197	1938 1930s chemistry Richard Kuhn Richard Kuhn male http://nobelprize.org/chemistry/laureates/1938/kuhn.jpg Germany University of Heidelberg Kaiser-Wilhelm-Institut für Medizinische Forschung Heidelberg Germany 1900 1967 http://nobelprize.org/chemistry/laureates/1938/kuhn-bio.html
198	1938 1930s literature Pearl Buck Pearl Buck (pen-name of Pearl Walsh, née Sydenstricker) female http://nobelprize.org/literature/laureates/1938/buck.jpg United States of America 1892 1973 http://nobelprize.org/literature/laureates/1938/buck-bio.html http://nobelprize.org/literature/laureates/1938/buck-lecture.html
199	1938 1930s medicine Corneille Heymans Corneille Jean François Heymans male http://nobelprize.org/medicine/laureates/1938/heymans.jpg Belgium Ghent University Ghent Belgium 1892 1968 http://nobelprize.org/medicine/laureates/1938/heymans-bio.html http://nobelprize.org/medicine/laureates/1938/heymans-lecture.html
200	1938 1930s peace Nansen International Office for Refugees Office international Nansen pour les Réfugiés (Nansen International Office for Refugees) http://nobelprize.org/peace/laureates/1938/nansen.jpg Switzerland Switzerland http://nobelprize.org/peace/laureates/1938/nansen-history.html http://nobelprize.org/peace/laureates/1938/nansen-lecture.html
201	1938 1930s physics Enrico Fermi Enrico Fermi male http://nobelprize.org/physics/laureates/1938/fermi.jpg Italy Rome University Rome Italy 1901 1954 http://nobelprize.org/physics/laureates/1938/fermi-bio.html http://nobelprize.org/physics/laureates/1938/fermi-lecture.html
202	1939 1930s chemistry Adolf Butenandt Adolf Friedrich Johann Butenandt male http://nobelprize.org/chemistry/laureates/1939/butenandt.jpg Germany Berlin University Berlin Germany Kaiser-Wilhelm-Institut für Biochemie Berlin-Dahlem Germany 1903 1995 http://nobelprize.org/chemistry/laureates/1939/butenandt-bio.html
203	1939 1930s chemistry Leopold Ruzicka Leopold Ruzicka male http://nobelprize.org/chemistry/laureates/1939/ruzicka.jpg Switzerland Eidgenössische Technische Hochschule Zurich Switzerland 1887 1976 http://nobelprize.org/chemistry/laureates/1939/ruzicka-bio.html http://nobelprize.org/chemistry/laureates/1939/ruzicka-lecture.html
204	1939 1930s literature Frans Eemil Sillanpää Frans Eemil Sillanpää male http://nobelprize.org/literature/laureates/1939/sillanpaa.jpg Finland 1888 1964 http://nobelprize.org/literature/laureates/1939/sillanpaa-autobio.html
205	1939 1930s medicine Gerhard Domagk Gerhard Domagk male http://nobelprize.org/medicine/laureates/1939/domagk.jpg Germany Munster University Munster Germany 1895 1964 http://nobelprize.org/medicine/laureates/1939/domagk-bio.html http://nobelprize.org/medicine/laureates/1939/domagk-lecture.html
206	1939 1930s physics Ernest Lawrence Ernest Orlando Lawrence male http://nobelprize.org/physics/laureates/1939/lawrence.jpg United States of America University of California Berkeley California United States of America 1901 1958 http://nobelprize.org/physics/laureates/1939/lawrence-bio.html http://nobelprize.org/physics/laureates/1939/lawrence-lecture.html
207	1943 1940s chemistry George de Hevesy George de Hevesy male http://nobelprize.org/chemistry/laureates/1943/hevesy.jpg Hungary Stockholm University Stockholm Sweden 1885 1966 http://nobelprize.org/chemistry/laureates/1943/hevesy-bio.html http://nobelprize.org/chemistry/laureates/1943/hevesy-lecture.html
208	1943 1940s medicine Henrik Dam Henrik Carl Peter Dam male http://nobelprize.org/medicine/laureates/1943/dam.jpg Denmark Polytechnic Institute Copenhagen Denmark 1895 1976 http://nobelprize.org/medicine/laureates/1943/dam-bio.html http://nobelprize.org/medicine/laureates/1943/dam-lecture.html
209	1943 1940s medicine Edward A. Doisy Edward Adelbert Doisy male http://nobelprize.org/medicine/laureates/1943/doisy.jpg United States of America Saint Louis University St. Louis Missouri United States of America 1893 1986 http://nobelprize.org/medicine/laureates/1943/doisy-bio.html
210	1943 1940s physics Otto Stern Otto Stern male http://nobelprize.org/physics/laureates/1943/stern.jpg United States of America Carnegie Institute of Technology Pittsburgh Pennsylvania United States of America 1888 1969 http://nobelprize.org/physics/laureates/1943/stern-bio.html http://nobelprize.org/physics/laureates/1943/stern-lecture.html
211	1944 1940s chemistry Otto Hahn Otto Hahn male http://nobelprize.org/chemistry/laureates/1944/hahn.jpg Germany Kaiser-Wilhelm-Institut für Chemie Berlin-Dahlem Germany 1879 1968 http://nobelprize.org/chemistry/laureates/1944/hahn-bio.html http://nobelprize.org/chemistry/laureates/1944/hahn-lecture.html
212	1944 1940s literature Johannes V. Jensen Johannes Vilhelm Jensen male http://nobelprize.org/literature/laureates/1944/jensen.jpg Denmark 1873 1950 http://nobelprize.org/literature/laureates/1944/jensen-autobio.html
213	1944 1940s medicine Joseph Erlanger Joseph Erlanger male http://nobelprize.org/medicine/laureates/1944/erlanger.jpg United States of America Washington University St. Louis Missouri United States of America 1874 1965 http://nobelprize.org/medicine/laureates/1944/erlanger-bio.html http://nobelprize.org/medicine/laureates/1944/erlanger-lecture.html
214	1944 1940s medicine Herbert S. Gasser Herbert Spencer Gasser male http://nobelprize.org/medicine/laureates/1944/gasser.jpg United States of America Rockefeller Institute for Medical Research New York New York United States of America 1888 1963 http://nobelprize.org/medicine/laureates/1944/gasser-bio.html http://nobelprize.org/medicine/laureates/1944/gasser-lecture.html
215	1944 1940s physics Isidor Isaac Rabi Isidor Isaac Rabi male http://nobelprize.org/physics/laureates/1944/rabi.jpg United States of America Columbia University New York New York United States of America 1898 1988 http://nobelprize.org/physics/laureates/1944/rabi-bio.html
216	1945 1940s chemistry Artturi Virtanen Artturi Ilmari Virtanen male http://nobelprize.org/chemistry/laureates/1945/virtanen.jpg Finland Helsinki University Helsinki Finland 1895 1973 http://nobelprize.org/chemistry/laureates/1945/virtanen-bio.html http://nobelprize.org/chemistry/laureates/1945/virtanen-lecture.html
217	1945 1940s literature Gabriela Mistral Gabriela Mistral (pen-name of Lucila Godoy y Alcayaga) female http://nobelprize.org/literature/laureates/1945/mistral.jpg Chile 1889 1957 http://nobelprize.org/literature/laureates/1945/mistral-bio.html
218	1945 1940s medicine Sir Alexander Fleming Sir Alexander Fleming male http://nobelprize.org/medicine/laureates/1945/fleming.jpg United Kingdom London University London United Kingdom 1881 1955 http://nobelprize.org/medicine/laureates/1945/fleming-bio.html http://nobelprize.org/medicine/laureates/1945/fleming-lecture.html
219	1945 1940s medicine Ernst B. Chain Ernst Boris Chain male http://nobelprize.org/medicine/laureates/1945/chain.jpg United Kingdom University of Oxford Oxford United Kingdom 1906 1979 http://nobelprize.org/medicine/laureates/1945/chain-bio.html http://nobelprize.org/medicine/laureates/1945/chain-lecture.html
220	1945 1940s medicine Sir Howard Florey Sir Howard Walter Florey male http://nobelprize.org/medicine/laureates/1945/florey.jpg Australia University of Oxford Oxford United Kingdom 1898 1968 http://nobelprize.org/medicine/laureates/1945/florey-bio.html http://nobelprize.org/medicine/laureates/1945/florey-lecture.html
221	1945 1940s peace Cordell Hull Cordell Hull male http://nobelprize.org/peace/laureates/1945/hull.jpg United States of America ex-Secretary of State United States of America Prominent participant in originating United Nations 1871 1955 http://nobelprize.org/peace/laureates/1945/hull-bio.html
222	1945 1940s physics Wolfgang Pauli Wolfgang Pauli male http://nobelprize.org/physics/laureates/1945/pauli.jpg Austria Princeton University Princeton New Jersey United States of America 1900 1958 http://nobelprize.org/physics/laureates/1945/pauli-bio.html http://nobelprize.org/physics/laureates/1945/pauli-lecture.html
223	1946 1940s chemistry James B. Sumner James Batcheller Sumner male http://nobelprize.org/chemistry/laureates/1946/sumner.jpg United States of America Cornell University Ithaca New York United States of America 1887 1955 http://nobelprize.org/chemistry/laureates/1946/sumner-bio.html http://nobelprize.org/chemistry/laureates/1946/sumner-lecture.html
224	1946 1940s chemistry John H. Northrop John Howard Northrop male http://nobelprize.org/chemistry/laureates/1946/northrop.jpg United States of America Rockefeller Institute for Medical Research Princeton New Jersey United States of America 1891 1987 http://nobelprize.org/chemistry/laureates/1946/northrop-bio.html http://nobelprize.org/chemistry/laureates/1946/northrop-lecture.html
225	1946 1940s chemistry Wendell M. Stanley Wendell Meredith Stanley male http://nobelprize.org/chemistry/laureates/1946/stanley.jpg United States of America Rockefeller Institute for Medical Research Princeton New Jersey United States of America 1904 1971 http://nobelprize.org/chemistry/laureates/1946/stanley-bio.html http://nobelprize.org/chemistry/laureates/1946/stanley-lecture.html
226	1946 1940s literature Hermann Hesse Hermann Hesse male http://nobelprize.org/literature/laureates/1946/hesse.jpg Switzerland 1877 1962 http://nobelprize.org/literature/laureates/1946/hesse-autobio.html
227	1946 1940s medicine Hermann J. Muller Hermann Joseph Muller male http://nobelprize.org/medicine/laureates/1946/muller.jpg United States of America Indiana University Bloomington Indiana United States of America 1890 1967 http://nobelprize.org/medicine/laureates/1946/muller-bio.html http://nobelprize.org/medicine/laureates/1946/muller-lecture.html
228	1946 1940s peace Emily Greene Balch Emily Greene Balch female http://nobelprize.org/peace/laureates/1946/balch.jpg United States of America Former Professor of History and Sociology Honorary International President Women's International League for Peace and Freedom 1867 1961 http://nobelprize.org/peace/laureates/1946/balch-bio.html http://nobelprize.org/peace/laureates/1946/balch-lecture.html
229	1946 1940s peace John R. Mott John Raleigh Mott male http://nobelprize.org/peace/laureates/1946/mott.jpg United States of America Chairman International Missionary Council President World Alliance of Young Men's Christian Associations 1865 1955 http://nobelprize.org/peace/laureates/1946/mott-bio.html http://nobelprize.org/peace/laureates/1946/mott-lecture.html
230	1946 1940s physics Percy W. Bridgman Percy Williams Bridgman male http://nobelprize.org/physics/laureates/1946/bridgman.jpg United States of America Harvard University Cambridge Massachusetts United States of America 1882 1961 http://nobelprize.org/physics/laureates/1946/bridgman-bio.html http://nobelprize.org/physics/laureates/1946/bridgman-lecture.html
231	1947 1940s chemistry Sir Robert Robinson Sir Robert Robinson male http://nobelprize.org/chemistry/laureates/1947/robinson.jpg United Kingdom University of Oxford Oxford United Kingdom 1886 1975 http://nobelprize.org/chemistry/laureates/1947/robinson-bio.html http://nobelprize.org/chemistry/laureates/1947/robinson-lecture.html
232	1947 1940s literature André Gide André Paul Guillaume Gide male http://nobelprize.org/literature/laureates/1947/gide.jpg France 1869 1951 http://nobelprize.org/literature/laureates/1947/gide-bio.html
233	1947 1940s medicine Carl Cori Carl Ferdinand Cori male http://nobelprize.org/medicine/laureates/1947/cori-cf.jpg United States of America Washington University St. Louis Missouri United States of America 1896 1984 http://nobelprize.org/medicine/laureates/1947/cori-cf-bio.html http://nobelprize.org/medicine/laureates/1947/cori-cf-lecture.html
234	1947 1940s medicine Gerty Cori Gerty Theresa Cori, née Radnitz female http://nobelprize.org/medicine/laureates/1947/cori-gt.jpg United States of America Washington University St. Louis Missouri United States of America 1896 1957 http://nobelprize.org/medicine/laureates/1947/cori-gt-bio.html http://nobelprize.org/medicine/laureates/1947/cori-gt-lecture.html
235	1947 1940s medicine Bernardo Houssay Bernardo Alberto Houssay male http://nobelprize.org/medicine/laureates/1947/houssay.jpg Argentina Instituto de Biologia y Medicina Experimental Buenos Aires Argentina 1887 1971 http://nobelprize.org/medicine/laureates/1947/houssay-bio.html http://nobelprize.org/medicine/laureates/1947/houssay-lecture.html
236	1947 1940s peace Friends Service Council Friends Service Council (The Quakers) http://nobelprize.org/peace/laureates/1947/friends-council.jpg United Kingdom London United Kingdom http://nobelprize.org/peace/laureates/1947/friends-council-history.html http://nobelprize.org/peace/laureates/1947/friends-council-lecture.html
237	1947 1940s peace American Friends Service Committee American Friends Service Committee (The Quakers) http://nobelprize.org/peace/laureates/1947/friends-committee.jpg United States of America Washington District of Columbia United States of America http://nobelprize.org/peace/laureates/1947/friends-committee-history.html http://nobelprize.org/peace/laureates/1947/friends-committee-lecture.html
238	1947 1940s physics Edward V. Appleton Sir Edward Victor Appleton male http://nobelprize.org/physics/laureates/1947/appleton.jpg United Kingdom Department of Scientific and Industrial Research London United Kingdom 1892 1965 http://nobelprize.org/physics/laureates/1947/appleton-bio.html http://nobelprize.org/physics/laureates/1947/appleton-lecture.html
239	1948 1940s chemistry Arne Tiselius Arne Wilhelm Kaurin Tiselius male http://nobelprize.org/chemistry/laureates/1948/tiselius.jpg Sweden Uppsala University Uppsala Sweden 1902 1971 http://nobelprize.org/chemistry/laureates/1948/tiselius-bio.html http://nobelprize.org/chemistry/laureates/1948/tiselius-lecture.html
240	1948 1940s literature T.S. Eliot Thomas Stearns Eliot male http://nobelprize.org/literature/laureates/1948/eliot.jpg United Kingdom 1888 1965 http://nobelprize.org/literature/laureates/1948/eliot-bio.html
241	1948 1940s medicine Paul Müller Paul Hermann Müller male http://nobelprize.org/medicine/laureates/1948/muller.jpg Switzerland Laboratorium der Farben-Fabriken J.R. Geigy A.G. Basel Switzerland 1899 1965 http://nobelprize.org/medicine/laureates/1948/muller-bio.html http://nobelprize.org/medicine/laureates/1948/muller-lecture.html
242	1948 1940s physics Patrick M.S. Blackett Patrick Maynard Stuart Blackett male http://nobelprize.org/physics/laureates/1948/blackett.jpg United Kingdom Victoria University Manchester United Kingdom 1897 1974 http://nobelprize.org/physics/laureates/1948/blackett-bio.html http://nobelprize.org/physics/laureates/1948/blackett-lecture.html
243	1949 1940s chemistry William F. Giauque William Francis Giauque male http://nobelprize.org/chemistry/laureates/1949/giauque.jpg United States of America University of California Berkeley California United States of America 1895 1982 http://nobelprize.org/chemistry/laureates/1949/giauque-bio.html http://nobelprize.org/chemistry/laureates/1949/giauque-lecture.html
244	1949 1940s literature William Faulkner William Faulkner male http://nobelprize.org/literature/laureates/1949/faulkner.jpg United States of America 1897 1962 http://nobelprize.org/literature/laureates/1949/faulkner-bio.html
245	1949 1940s medicine Walter Hess Walter Rudolf Hess male http://nobelprize.org/medicine/laureates/1949/hess.jpg Switzerland University of Zurich Zurich Switzerland 1881 1973 http://nobelprize.org/medicine/laureates/1949/hess-bio.html http://nobelprize.org/medicine/laureates/1949/hess-lecture.html
246	1949 1940s medicine Egas Moniz Antonio Caetano de Abreu Freire Egas Moniz male http://nobelprize.org/medicine/laureates/1949/moniz.jpg Portugal University of Lisbon Lisbon Portugal Neurological Institute Lisbon Portugal 1874 1955 http://nobelprize.org/medicine/laureates/1949/moniz-bio.html
247	1949 1940s peace Lord Boyd Orr Lord (John) Boyd Orr of Brechin male http://nobelprize.org/peace/laureates/1949/orr.jpg United Kingdom Physician Alimentary Politician Prominent organizer and Director General Food and Agricultural Organization President National Peace Council President World Union of Peace Organizations 1880 1971 http://nobelprize.org/peace/laureates/1949/orr-bio.html http://nobelprize.org/peace/laureates/1949/orr-lecture.html
248	1949 1940s physics Hideki Yukawa Hideki Yukawa male http://nobelprize.org/physics/laureates/1949/yukawa.jpg Japan Kyoto Imperial University Kyoto Japan Columbia University New York New York United States of America 1907 1981 http://nobelprize.org/physics/laureates/1949/yukawa-bio.html http://nobelprize.org/physics/laureates/1949/yukawa-lecture.html
249	1950 1950s chemistry Otto Diels Otto Paul Hermann Diels male http://nobelprize.org/chemistry/laureates/1950/diels.jpg Federal Republic of Germany Kiel University Kiel Federal Republic of Germany 1876 1954 http://nobelprize.org/chemistry/laureates/1950/diels-bio.html http://nobelprize.org/chemistry/laureates/1950/diels-lecture.html
